Store,Location,Month,Year,WeekEndDate, Exits , Exits LY ,# Sale Txns,# Sale Txns LY
883,"ORLANDO, FL (COLONIAL MKT PL)",MAR,2025,3/29/2025,3895,4994,2049,2632
883,"ORLANDO, FL (COLONIAL MKT PL)",MAR,2025,4/5/2025,3813,4091,2103,2248
883,"ORLANDO, FL (COLONIAL MKT PL)",APR,2025,4/12/2025,4052,4751,2169,2575
883,"ORLANDO, FL (COLONIAL MKT PL)",APR,2025,4/19/2025,4160,4748,2269,2593
883,"ORLANDO, FL (COLONIAL MKT PL)",APR,2025,4/26/2025,1590,2482,875,1436
883,"ORLANDO, FL (COLONIAL MKT PL)",APR,2025,5/3/2025,3850,4637,2070,2615
883,"ORLANDO, FL (COLONIAL MKT PL)",MAY,2025,5/10/2025,4236,5283,2416,2972
883,"ORLANDO, FL (COLONIAL MKT PL)",MAY,2025,5/17/2025,3993,5320,2220,2731
883,"ORLANDO, FL (COLONIAL MKT PL)",MAY,2025,5/24/2025,2902,4467,1561,2208
883,"ORLANDO, FL (COLONIAL MKT PL)",MAY,2025,5/31/2025,2268,1289,1196,471
883,"ORLANDO, FL (COLONIAL MKT PL)",SEP,2025,9/6/2025,3820,3709,1934,1800
883,"ORLANDO, FL (COLONIAL MKT PL)",SEP,2025,9/13/2025,3885,3674,1865,1889
883,"ORLANDO, FL (COLONIAL MKT PL)",SEP,2025,9/20/2025,3881,3968,1871,2062
883,"ORLANDO, FL (COLONIAL MKT PL)",SEP,2025,9/27/2025,3692,3529,1780,1771
883,"ORLANDO, FL (COLONIAL MKT PL)",SEP,2025,10/4/2025,3718,3831,1809,2008
883,"ORLANDO, FL (COLONIAL MKT PL)",OCT,2025,10/11/2025,3400,2765,1626,1366
883,"ORLANDO, FL (COLONIAL MKT PL)",OCT,2025,10/18/2025,4255,4416,2133,2216
883,"ORLANDO, FL (COLONIAL MKT PL)",OCT,2025,10/25/2025,4412,4523,2197,2421
883,"ORLANDO, FL (COLONIAL MKT PL)",OCT,2025,11/1/2025,2609,2988,1273,1991
883,"ORLANDO, FL (COLONIAL MKT PL)",NOV,2025,11/8/2025,4503,4589,2394,2624
883,"ORLANDO, FL (COLONIAL MKT PL)",NOV,2025,11/15/2025,5300,4689,2733,2396
883,"ORLANDO, FL (COLONIAL MKT PL)",NOV,2025,11/22/2025,4880,5297,2558,2695
883,"ORLANDO, FL (COLONIAL MKT PL)",NOV,2025,11/29/2025,4648,5476,2376,2714
883,"ORLANDO, FL (COLONIAL MKT PL)",DEC,2025,12/6/2025,4414,5444,2359,2909
883,"ORLANDO, FL (COLONIAL MKT PL)",DEC,2025,12/13/2025,5557,6270,2941,3316
883,"ORLANDO, FL (COLONIAL MKT PL)",DEC,2025,12/20/2025,5830,6089,3101,3340
883,"ORLANDO, FL (COLONIAL MKT PL)",DEC,2025,12/27/2025,6703,6849,3564,3632
883,"ORLANDO, FL (COLONIAL MKT PL)",DEC,2025,1/3/2026,5409,5155,2598,2584
883,"ORLANDO, FL (COLONIAL MKT PL)",JAN,2025,1/10/2026,4117,4814,2116,2420
883,"ORLANDO, FL (COLONIAL MKT PL)",JAN,2025,1/17/2026,3631,3716,1840,1858
883,"ORLANDO, FL (COLONIAL MKT PL)",JAN,2025,1/24/2026,3747,4504,1957,2207
883,"ORLANDO, FL (COLONIAL MKT PL)",JAN,2025,1/31/2026,4667,3846,2343,1951
884,"HATFIELD, PA",FEB,2025,2/8/2025,3247,3833,1665,2053
884,"HATFIELD, PA",FEB,2025,2/15/2025,3275,3791,1633,1970
884,"HATFIELD, PA",FEB,2025,2/22/2025,3415,4166,1771,2152
884,"HATFIELD, PA",FEB,2025,3/1/2025,3733,3722,1928,1981
884,"HATFIELD, PA",MAR,2025,3/8/2025,3891,4133,2017,2136
884,"HATFIELD, PA",MAR,2025,3/15/2025,4127,4165,2105,2206
884,"HATFIELD, PA",MAR,2025,3/22/2025,4347,4144,2280,2229
884,"HATFIELD, PA",MAR,2025,3/29/2025,4418,5003,2170,2611
884,"HATFIELD, PA",MAR,2025,4/5/2025,3710,2766,1823,1545
884,"HATFIELD, PA",APR,2025,4/12/2025,4183,4492,2165,2327
884,"HATFIELD, PA",APR,2025,4/19/2025,4882,4384,2414,2232
884,"HATFIELD, PA",APR,2025,4/26/2025,3620,4687,1924,2390
884,"HATFIELD, PA",APR,2025,5/3/2025,4401,4629,2199,2402
884,"HATFIELD, PA",MAY,2025,5/10/2025,3956,3906,2023,2085
884,"HATFIELD, PA",MAY,2025,5/17/2025,4245,4673,2108,2442
884,"HATFIELD, PA",MAY,2025,5/24/2025,2438,2535,1235,1355
884,"HATFIELD, PA",MAY,2025,5/31/2025,4387,4825,2113,2441
884,"HATFIELD, PA",JUN,2025,6/7/2025,4404,4904,2196,2508
884,"HATFIELD, PA",JUN,2025,6/14/2025,3786,4361,1995,2241
884,"HATFIELD, PA",JUN,2025,6/21/2025,4499,4928,2257,2483
884,"HATFIELD, PA",JUN,2025,6/28/2025,1769,1962,878,1034
884,"HATFIELD, PA",JUL,2025,7/26/2025,4455,4775,2158,2301
884,"HATFIELD, PA",JUL,2025,8/2/2025,4444,4564,2136,2161
884,"HATFIELD, PA",AUG,2025,8/9/2025,3121,3087,1503,1462
884,"HATFIELD, PA",AUG,2025,8/16/2025,4848,5070,2140,3068
884,"HATFIELD, PA",AUG,2025,8/23/2025,5353,5644,2316,2911
884,"HATFIELD, PA",AUG,2025,8/30/2025,5153,5078,2266,2281
884,"HATFIELD, PA",SEP,2025,9/6/2025,4125,4489,1921,2070
884,"HATFIELD, PA",SEP,2025,9/13/2025,4047,4366,1944,2253
884,"HATFIELD, PA",SEP,2025,9/20/2025,4044,4221,2027,2088
884,"HATFIELD, PA",SEP,2025,9/27/2025,3939,3975,1887,2033
884,"HATFIELD, PA",SEP,2025,10/4/2025,4044,4369,1892,2129
884,"HATFIELD, PA",OCT,2025,10/11/2025,4016,4328,1923,2248
884,"HATFIELD, PA",OCT,2025,10/18/2025,4701,4954,2212,2469
884,"HATFIELD, PA",OCT,2025,10/25/2025,4174,4143,1910,2119
884,"HATFIELD, PA",OCT,2025,11/1/2025,4656,4733,2189,2260
884,"HATFIELD, PA",NOV,2025,11/8/2025,4530,4935,2195,2483
884,"HATFIELD, PA",NOV,2025,11/15/2025,5193,5522,2591,2788
884,"HATFIELD, PA",NOV,2025,11/22/2025,5169,5453,2653,2788
884,"HATFIELD, PA",NOV,2025,11/29/2025,5674,6253,2684,2995
884,"HATFIELD, PA",DEC,2025,12/6/2025,4657,5507,2387,2747
884,"HATFIELD, PA",DEC,2025,12/13/2025,5978,6199,3180,3341
884,"HATFIELD, PA",DEC,2025,12/20/2025,6865,7693,3587,4105
884,"HATFIELD, PA",DEC,2025,12/27/2025,7831,7490,3983,3830
884,"HATFIELD, PA",DEC,2025,1/3/2026,5324,5073,2602,2481
884,"HATFIELD, PA",JAN,2025,1/10/2026,3565,3938,1810,1986
884,"HATFIELD, PA",JAN,2025,1/17/2026,3410,3855,1633,1887
884,"HATFIELD, PA",JAN,2025,1/24/2026,3727,3340,1819,1574
884,"HATFIELD, PA",JAN,2025,1/31/2026,2356,2298,1087,1215
885,"LIVERPOOL, NY",FEB,2025,2/8/2025,2308,2847,1412,1840
885,"LIVERPOOL, NY",FEB,2025,2/15/2025,2475,2942,1538,1902
885,"LIVERPOOL, NY",FEB,2025,2/22/2025,2564,4035,1446,2522
885,"LIVERPOOL, NY",FEB,2025,3/1/2025,3047,2882,1877,1838
885,"LIVERPOOL, NY",MAR,2025,3/8/2025,3523,3660,2168,2435
885,"LIVERPOOL, NY",MAR,2025,3/15/2025,3810,3740,2328,2426
885,"LIVERPOOL, NY",MAR,2025,3/22/2025,3759,3093,2291,2009
885,"LIVERPOOL, NY",MAR,2025,3/29/2025,3562,4040,2123,2611
885,"LIVERPOOL, NY",MAR,2025,4/5/2025,3582,2898,2136,1906
885,"LIVERPOOL, NY",APR,2025,4/12/2025,3488,3611,2132,2350
885,"LIVERPOOL, NY",APR,2025,4/19/2025,3590,3202,2227,2119
885,"LIVERPOOL, NY",APR,2025,4/26/2025,2996,3684,1880,2419
885,"LIVERPOOL, NY",APR,2025,5/3/2025,2838,2685,1739,1754
885,"LIVERPOOL, NY",MAY,2025,5/10/2025,3643,3671,2245,2455
885,"LIVERPOOL, NY",MAY,2025,5/17/2025,3492,3564,2191,2352
885,"LIVERPOOL, NY",MAY,2025,5/24/2025,1793,1788,1137,1240
885,"LIVERPOOL, NY",MAY,2025,5/31/2025,3419,3340,2094,2249
885,"LIVERPOOL, NY",JUN,2025,6/7/2025,3640,3678,2254,2355
885,"LIVERPOOL, NY",JUN,2025,6/14/2025,3738,3735,2357,2483
885,"LIVERPOOL, NY",JUN,2025,6/21/2025,3782,3715,2331,2402
885,"LIVERPOOL, NY",JUN,2025,6/28/2025,3085,3096,1822,1971
885,"LIVERPOOL, NY",JUN,2025,7/5/2025,3469,3439,2096,2232
885,"LIVERPOOL, NY",JUL,2025,7/12/2025,3424,3331,2059,2039
885,"LIVERPOOL, NY",JUL,2025,7/19/2025,3764,3552,2230,2223
885,"LIVERPOOL, NY",JUL,2025,7/26/2025,3565,3521,2160,2207
885,"LIVERPOOL, NY",JUL,2025,8/2/2025,4105,3876,2434,2407
885,"LIVERPOOL, NY",AUG,2025,8/9/2025,4199,4218,2498,2629
885,"LIVERPOOL, NY",AUG,2025,8/16/2025,4807,4720,2742,2897
885,"LIVERPOOL, NY",AUG,2025,8/23/2025,5243,4856,3012,2933
885,"LIVERPOOL, NY",AUG,2025,8/30/2025,6199,5058,3308,2863
885,"LIVERPOOL, NY",SEP,2025,9/6/2025,5093,4493,2662,2441
885,"LIVERPOOL, NY",SEP,2025,9/13/2025,4022,3431,2478,2146
885,"LIVERPOOL, NY",SEP,2025,9/20/2025,3894,3386,2385,2084
885,"LIVERPOOL, NY",SEP,2025,9/27/2025,3990,3526,2480,2122
885,"LIVERPOOL, NY",SEP,2025,10/4/2025,3997,3479,2445,2220
885,"LIVERPOOL, NY",OCT,2025,10/11/2025,3627,3348,2171,2088
885,"LIVERPOOL, NY",OCT,2025,10/18/2025,5052,4009,2970,2657
885,"LIVERPOOL, NY",OCT,2025,10/25/2025,4519,3577,2721,2358
885,"LIVERPOOL, NY",OCT,2025,11/1/2025,4582,3894,2790,2436
885,"LIVERPOOL, NY",NOV,2025,11/8/2025,5239,4199,3193,2658
885,"LIVERPOOL, NY",NOV,2025,11/15/2025,5559,4494,3459,2833
885,"LIVERPOOL, NY",NOV,2025,11/22/2025,5429,4492,3357,2817
885,"LIVERPOOL, NY",NOV,2025,11/29/2025,4031,4458,2482,2780
885,"LIVERPOOL, NY",DEC,2025,12/6/2025,4469,3989,2788,2598
885,"LIVERPOOL, NY",DEC,2025,12/13/2025,5610,5431,3436,3533
885,"LIVERPOOL, NY",DEC,2025,12/20/2025,7269,6449,4518,4256
885,"LIVERPOOL, NY",DEC,2025,12/27/2025,6510,5396,3988,3483
885,"LIVERPOOL, NY",DEC,2025,1/3/2026,3397,2891,1872,1745
885,"LIVERPOOL, NY",JAN,2025,1/10/2026,3311,2687,1993,1663
885,"LIVERPOOL, NY",JAN,2025,1/17/2026,3177,2842,1838,1781
885,"LIVERPOOL, NY",JAN,2025,1/24/2026,2950,2930,1712,1774
885,"LIVERPOOL, NY",JAN,2025,1/31/2026,799,1099,429,677
886,"ROSEVILLE, MN",FEB,2025,2/8/2025,3334,4544,1940,2286
886,"ROSEVILLE, MN",FEB,2025,2/15/2025,4058,4739,2334,2441
886,"ROSEVILLE, MN",FEB,2025,2/22/2025,4209,5349,2424,2733
886,"ROSEVILLE, MN",FEB,2025,3/1/2025,4566,5168,2652,2868
886,"ROSEVILLE, MN",MAR,2025,3/8/2025,4128,5561,2377,2899
886,"ROSEVILLE, MN",MAR,2025,3/15/2025,4163,4878,2419,2386
886,"ROSEVILLE, MN",MAR,2025,3/22/2025,4970,5032,2922,2599
